listing_id,shop_id,title,description,price,currency_code,quantity,taxonomy_id,tags,materials,who_made,when_made,state,shop_section_id,processing_min,processing_max,item_weight,item_weight_unit,item_length,item_width,item_height,item_dimensions_unit,views,num_favorers,shipping_profile_id,return_policy_id,is_supply,is_customizable,is_personalizable,created_timestamp,updated_timestamp,ending_timestamp
1030167,29457183,Hand-tooled card wallet - Salazar Leathercraft #167,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030168,29457183,Hand-tooled tool roll - Salazar Leathercraft #168,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030169,29457183,Hand-tooled guitar strap - Salazar Leathercraft #169,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030170,29457183,Hand-tooled card wallet - Salazar Leathercraft #170,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030171,29457183,Hand-tooled tool roll - Salazar Leathercraft #171,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030172,29457183,Hand-tooled card wallet - Salazar Leathercraft #172,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030173,29457183,Hand-tooled bracelet - Salazar Leathercraft #173,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030174,29457183,Hand-tooled guitar strap - Salazar Leathercraft #174,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030175,29457183,Hand-tooled bracelet - Salazar Leathercraft #175,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030176,29457183,Hand-tooled camera strap - Salazar Leathercraft #176,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030177,29457183,Hand-tooled bracelet - Salazar Leathercraft #177,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030178,29457183,Hand-tooled hand-tooled journal cover - Salazar Leathercraft #178,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030179,29457183,Hand-tooled guitar strap - Salazar Leathercraft #179,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030180,29457183,Hand-tooled belt - Salazar Leathercraft #180,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030181,29457183,Hand-tooled bifold wallet - Salazar Leathercraft #181,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030182,29457183,Hand-tooled watch strap - Salazar Leathercraft #182,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030183,29457183,Hand-tooled tool roll - Salazar Leathercraft #183,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030184,29457183,Hand-tooled field notebook cover - Salazar Leathercraft #184,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030185,29457183,Hand-tooled field notebook cover - Salazar Leathercraft #185,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030186,29457183,Hand-tooled knife sheath - Salazar Leathercraft #186,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030187,29457183,Hand-tooled field notebook cover - Salazar Leathercraft #187,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030188,29457183,Hand-tooled tool roll - Salazar Leathercraft #188,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030189,29457183,Hand-tooled tool roll - Salazar Leathercraft #189,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030190,29457183,Hand-tooled field notebook cover - Salazar Leathercraft #190,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030191,29457183,Hand-tooled watch strap - Salazar Leathercraft #191,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030192,29457183,Hand-tooled bracelet - Salazar Leathercraft #192,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030193,29457183,Hand-tooled tool roll - Salazar Leathercraft #193,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030194,29457183,Hand-tooled tool roll - Salazar Leathercraft #194,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030195,29457183,Hand-tooled veg-tan keyring fob - Salazar Leathercraft #195,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030196,29457183,Hand-tooled hand-tooled journal cover - Salazar Leathercraft #196,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030197,29457183,Hand-tooled card wallet - Salazar Leathercraft #197,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030198,29457183,Hand-tooled hand-tooled journal cover - Salazar Leathercraft #198,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030199,29457183,Hand-tooled card wallet - Salazar Leathercraft #199,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030200,29457183,Hand-tooled tool roll - Salazar Leathercraft #200,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030201,29457183,Hand-tooled bracelet - Salazar Leathercraft #201,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030202,29457183,Hand-tooled passport sleeve - Salazar Leathercraft #202,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030203,29457183,Hand-tooled guitar strap - Salazar Leathercraft #203,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030204,29457183,Hand-tooled knife sheath - Salazar Leathercraft #204,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030205,29457183,Hand-tooled camera strap - Salazar Leathercraft #205,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030206,29457183,Hand-tooled tool roll - Salazar Leathercraft #206,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030207,29457183,Hand-tooled bracelet - Salazar Leathercraft #207,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030208,29457183,Hand-tooled watch strap - Salazar Leathercraft #208,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
1030209,29457183,Hand-tooled veg-tan keyring fob - Salazar Leathercraft #209,Hand-tooled leather journal cover made to order,85.00,USD,1,1,"leather,journal,handmade,custom","leather,thread",i_did,made_to_order,active,,1,2,8,oz,9,6,1,in,0,0,,,false,true,true,2026-01-15T09:30:00,2026-10-01T09:30:00,2027-01-15T09:30:00
